Date,close
2016-03-24,22.440963745117188
2016-03-28,22.440963745117188
2016-03-29,22.440963745117188
2016-03-30,23.078838348388672
2016-03-31,23.078838348388672
2016-04-01,23.078838348388672
2016-04-04,23.078838348388672
2016-04-05,23.078838348388672
2016-04-06,23.078838348388672
2016-04-07,22.84583854675293
2016-04-08,22.9725284576416
2016-04-11,22.9725284576416
2016-04-12,22.9725284576416
2016-04-13,22.9725284576416
2016-04-14,23.007965087890625
2016-04-15,23.007965087890625
2016-04-18,23.19401741027832
2016-04-19,23.19401741027832
2016-04-20,23.19401741027832
2016-04-21,23.19401741027832
2016-04-22,23.19401741027832
2016-04-25,23.19401741027832
2016-04-26,23.19401741027832
2016-04-27,23.19401741027832
2016-04-28,23.19401741027832
2016-04-29,23.19401741027832
2016-05-02,22.886594772338867
2016-05-03,22.886594772338867
2016-05-04,22.886594772338867
2016-05-05,22.886594772338867
2016-05-06,22.886594772338867
2016-05-09,22.886594772338867
2016-05-10,22.886594772338867
2016-05-11,22.886594772338867
2016-05-12,22.886594772338867
2016-05-13,23.114282608032227
2016-05-16,23.114282608032227
2016-05-17,23.114282608032227
2016-05-18,23.114282608032227
2016-05-19,23.114282608032227
2016-05-20,22.80419158935547
2016-05-23,22.80419158935547
2016-05-24,22.80419158935547
2016-05-25,22.80419158935547
2016-05-26,22.80419158935547
2016-05-27,23.202878952026367
2016-05-31,23.202878952026367
2016-06-01,23.202878952026367
2016-06-02,23.220596313476562
2016-06-03,23.220596313476562
2016-06-06,23.220596313476562
2016-06-07,23.220596313476562
2016-06-08,23.220596313476562
2016-06-09,23.220596313476562
2016-06-10,23.220596313476562
2016-06-13,23.220596313476562
2016-06-14,22.999103546142578
2016-06-15,22.999103546142578
2016-06-16,22.999103546142578
2016-06-17,23.071985244750977
2016-06-20,23.071985244750977
2016-06-21,23.071985244750977
2016-06-22,23.071985244750977
2016-06-23,23.071985244750977
2016-06-24,23.071985244750977
2016-06-27,23.071985244750977
2016-06-28,23.071985244750977
2016-06-29,23.071985244750977
2016-06-30,23.071985244750977
2016-07-01,23.071985244750977
2016-07-05,23.071985244750977
2016-07-06,23.071985244750977
2016-07-07,23.071985244750977
2016-07-08,23.071985244750977
2016-07-11,23.071985244750977
2016-07-12,23.071985244750977
2016-07-13,23.071985244750977
2016-07-14,23.071985244750977
2016-07-15,23.071985244750977
2016-07-18,23.071985244750977
2016-07-19,23.071985244750977
2016-07-20,23.071985244750977
2016-07-21,23.071985244750977
2016-07-22,23.071985244750977
2016-07-25,24.19002914428711
2016-07-26,24.19002914428711
2016-07-27,24.19002914428711
2016-07-28,24.19002914428711
2016-07-29,24.19002914428711
2016-08-01,24.19002914428711
2016-08-02,24.19002914428711
2016-08-03,24.19002914428711
2016-08-04,24.19002914428711
2016-08-05,24.19002914428711
2016-08-08,24.19002914428711
2016-08-09,24.19002914428711
2016-08-10,24.19002914428711
2016-08-11,24.19002914428711
2016-08-12,24.19002914428711
2016-08-15,24.19002914428711
2016-08-16,24.19002914428711
2016-08-17,24.19002914428711
2016-08-18,24.19002914428711
2016-08-19,24.19002914428711
2016-08-22,24.19002914428711
2016-08-23,24.19002914428711
2016-08-24,24.19002914428711
2016-08-25,24.19002914428711
2016-08-26,24.19002914428711
2016-08-29,24.19002914428711
2016-08-30,24.19002914428711
2016-08-31,24.19002914428711
2016-09-01,24.19002914428711
2016-09-02,24.19002914428711
2016-09-06,24.19002914428711
2016-09-07,24.19002914428711
2016-09-08,24.366893768310547
2016-09-09,23.996292114257812
2016-09-12,24.014062881469727
2016-09-13,23.729656219482422
2016-09-14,23.729656219482422
2016-09-15,23.729656219482422
2016-09-16,23.884122848510742
2016-09-19,23.884122848510742
2016-09-20,23.884122848510742
2016-09-21,23.884122848510742
2016-09-22,23.884122848510742
2016-09-23,23.884122848510742
2016-09-26,23.884122848510742
2016-09-27,23.884122848510742
2016-09-28,24.310022354125977
2016-09-29,24.310022354125977
2016-09-30,24.310022354125977
2016-10-03,24.310022354125977
2016-10-04,24.310022354125977
2016-10-05,24.310022354125977
2016-10-06,23.893049240112305
2016-10-07,23.893049240112305
2016-10-10,23.893049240112305
2016-10-11,23.893049240112305
2016-10-12,23.893049240112305
2016-10-13,23.750194549560547
2016-10-14,23.750194549560547
2016-10-17,23.750194549560547
2016-10-18,23.750194549560547
2016-10-19,23.750194549560547
2016-10-20,23.85733985900879
2016-10-21,23.85733985900879
2016-10-24,23.85733985900879
2016-10-25,23.85733985900879
2016-10-26,23.85733985900879
2016-10-27,23.85733985900879
2016-10-28,23.85733985900879
2016-10-31,23.85733985900879
2016-11-01,23.85733985900879
2016-11-02,23.85733985900879
2016-11-03,23.85733985900879
2016-11-04,23.85733985900879
2016-11-07,23.85733985900879
2016-11-08,23.759130477905273
2016-11-09,23.643049240112305
2016-11-10,23.643049240112305
2016-11-11,23.643049240112305
2016-11-14,23.643049240112305
2016-11-15,23.643049240112305
2016-11-16,23.643049240112305
2016-11-17,23.535905838012695
2016-11-18,23.535905838012695
2016-11-21,23.535905838012695
2016-11-22,23.535905838012695
2016-11-23,23.71180534362793
2016-11-25,23.71180534362793
2016-11-28,23.901987075805664
2016-11-29,23.901987075805664
2016-11-30,23.708232879638672
2016-12-01,23.708232879638672
2016-12-02,23.708232879638672
2016-12-05,23.708232879638672
2016-12-06,23.708232879638672
2016-12-07,23.855552673339844
2016-12-08,23.855552673339844
2016-12-09,23.855552673339844
2016-12-12,24.158233642578125
2016-12-13,24.158233642578125
2016-12-14,24.158233642578125
2016-12-15,24.158233642578125
2016-12-16,24.40447235107422
2016-12-19,24.40447235107422
2016-12-20,24.48835563659668
2016-12-21,24.542469024658203
2016-12-22,24.542469024658203
2016-12-23,24.542469024658203
2016-12-27,24.542469024658203
2016-12-28,24.542469024658203
2016-12-29,24.542469024658203
2016-12-30,24.497377395629883
2017-01-03,24.353063583374023
2017-01-04,24.501890182495117
2017-01-05,24.501890182495117
2017-01-06,24.501890182495117
2017-01-09,24.614627838134766
2017-01-10,24.524433135986328
2017-01-11,24.524433135986328
2017-01-12,24.524433135986328
2017-01-13,24.524433135986328
2017-01-17,24.524433135986328
2017-01-18,24.65070915222168
2017-01-19,24.65070915222168
2017-01-20,24.749923706054688
2017-01-23,24.749923706054688
2017-01-24,24.749923706054688
2017-01-25,24.90325927734375
2017-01-26,24.90325927734375
2017-01-27,24.90325927734375
2017-01-30,24.90325927734375
2017-01-31,24.7210636138916
2017-02-01,24.7210636138916
2017-02-02,24.7210636138916
2017-02-03,24.7210636138916
2017-02-06,24.7210636138916
2017-02-07,24.838314056396484
2017-02-08,24.838314056396484
2017-02-09,24.838314056396484
2017-02-10,24.838314056396484
2017-02-13,25.146787643432617
2017-02-14,25.146787643432617
2017-02-15,25.146787643432617
2017-02-16,25.146787643432617
2017-02-17,25.146787643432617
2017-02-21,25.51659393310547
2017-02-22,25.51659393310547
2017-02-23,25.63385581970215
2017-02-24,25.63385581970215
2017-02-27,25.63385581970215
2017-02-28,25.706005096435547
2017-03-01,25.706005096435547
2017-03-02,25.706005096435547
2017-03-03,25.74208641052246
2017-03-06,25.74208641052246
2017-03-07,25.724048614501953
2017-03-08,25.724048614501953
2017-03-09,25.724048614501953
2017-03-10,25.724048614501953
2017-03-13,25.724048614501953
2017-03-14,25.724048614501953
2017-03-15,25.724048614501953
2017-03-16,25.967578887939453
2017-03-17,25.98111343383789
2017-03-20,25.98111343383789
2017-03-21,25.98111343383789
2017-03-22,25.223068237304688
2017-03-23,25.223068237304688
2017-03-24,25.223068237304688
2017-03-27,25.223068237304688
2017-03-28,25.223068237304688
2017-03-29,25.223068237304688
2017-03-30,25.223068237304688
2017-03-31,25.223068237304688
2017-04-03,25.575021743774414
2017-04-04,25.575021743774414
2017-04-05,25.575021743774414
2017-04-06,25.575021743774414
2017-04-07,25.575021743774414
2017-04-10,25.602087020874023
2017-04-11,25.602087020874023
2017-04-12,25.602087020874023
2017-04-13,25.602087020874023
2017-04-17,25.602087020874023
2017-04-18,25.18697166442871
2017-04-19,25.18697166442871
2017-04-20,25.18697166442871
2017-04-21,25.18697166442871
2017-04-24,25.8818416595459
2017-04-25,25.8818416595459
2017-04-26,25.8818416595459
2017-04-27,25.8818416595459
2017-04-28,25.8818416595459
2017-05-01,26.02804183959961
2017-05-02,25.94502067565918
2017-05-03,25.94502067565918
2017-05-04,25.94502067565918
2017-05-05,25.94502067565918
2017-05-08,25.972091674804688
2017-05-09,26.0172119140625
2017-05-10,26.0172119140625
2017-05-11,26.0172119140625
2017-05-12,26.215740203857422
2017-05-15,26.242816925048828
2017-05-16,26.242816925048828
2017-05-17,25.578624725341797
2017-05-18,25.550647735595703
2017-05-19,25.550647735595703
2017-05-22,25.550647735595703
2017-05-23,26.0469913482666
2017-05-24,26.223875045776367
2017-05-25,26.361940383911133
2017-05-26,26.361940383911133
2017-05-30,26.361940383911133
2017-05-31,26.361940383911133
2017-06-01,26.361940383911133
2017-06-02,26.361940383911133
2017-06-05,26.573110580444336
2017-06-06,26.573110580444336
2017-06-07,26.573110580444336
2017-06-08,26.573110580444336
2017-06-09,26.573110580444336
2017-06-12,26.573110580444336
2017-06-13,26.573110580444336
2017-06-14,27.091110229492188
2017-06-15,27.091110229492188
2017-06-16,27.091110229492188
2017-06-19,27.091110229492188
2017-06-20,27.091110229492188
2017-06-21,26.853771209716797
2017-06-22,26.853771209716797
2017-06-23,26.853771209716797
2017-06-26,26.784278869628906
2017-06-27,26.784278869628906
2017-06-28,26.92867088317871
2017-06-29,26.92867088317871
2017-06-30,26.766231536865234
2017-07-03,26.766231536865234
2017-07-05,26.766231536865234
2017-07-06,26.82940673828125
2017-07-07,26.82940673828125
2017-07-10,26.82940673828125
2017-07-11,26.82940673828125
2017-07-12,27.292346954345703
2017-07-13,27.35280990600586
2017-07-14,27.36184310913086
2017-07-17,27.36184310913086
2017-07-18,27.36184310913086
2017-07-19,27.36184310913086
2017-07-20,27.36184310913086
2017-07-21,27.36184310913086
2017-07-24,27.3889102935791
2017-07-25,27.3889102935791
2017-07-26,27.3889102935791
2017-07-27,27.3889102935791
2017-07-28,27.3889102935791
2017-07-31,27.3889102935791
2017-08-01,27.3889102935791
2017-08-02,27.758909225463867
2017-08-03,27.758909225463867
2017-08-04,27.722810745239258
2017-08-07,27.722810745239258
2017-08-08,27.722810745239258
2017-08-09,27.722810745239258
2017-08-10,27.447572708129883
2017-08-11,27.447572708129883
2017-08-14,27.447572708129883
2017-08-15,27.447572708129883
2017-08-16,27.447572708129883
2017-08-17,27.312210083007812
2017-08-18,27.312210083007812
2017-08-21,27.312210083007812
2017-08-22,27.312210083007812
2017-08-23,27.312210083007812
2017-08-24,27.461111068725586
2017-08-25,27.461111068725586
2017-08-28,27.461111068725586
2017-08-29,27.461111068725586
2017-08-30,27.461111068725586
2017-08-31,27.680404663085938
2017-09-01,27.680404663085938
2017-09-05,27.425010681152344
2017-09-06,27.425010681152344
2017-09-07,27.425010681152344
2017-09-08,27.36184310913086
2017-09-11,27.36184310913086
2017-09-12,27.36184310913086
2017-09-13,27.36184310913086
2017-09-14,27.36184310913086
2017-09-15,28.062131881713867
2017-09-18,28.388151168823242
2017-09-19,28.360902786254883
2017-09-20,28.333660125732422
2017-09-21,28.333660125732422
2017-09-22,28.333660125732422
2017-09-25,27.961326599121094
2017-09-26,28.01581573486328
2017-09-27,28.01581573486328
2017-09-28,28.01581573486328
2017-09-29,28.01581573486328
2017-10-02,28.01581573486328
2017-10-03,28.01581573486328
2017-10-04,28.01581573486328
2017-10-05,28.95572853088379
2017-10-06,28.93302345275879
2017-10-09,29.051084518432617
2017-10-10,29.03291893005371
2017-10-11,29.098302841186523
2017-10-12,29.132810592651367
2017-10-13,29.27811622619629
2017-10-16,29.305368423461914
2017-10-17,29.299911499023438
2017-10-18,29.36438751220703
2017-10-19,29.308990478515625
2017-10-20,29.654081344604492
2017-10-23,29.605043411254883
2017-10-24,29.79574966430664
2017-10-25,29.595962524414062
2017-10-26,29.595962524414062
2017-10-27,29.595962524414062
2017-10-30,30.129932403564453
2017-10-31,30.195335388183594
2017-11-01,30.16808319091797
2017-11-02,30.267980575561523
2017-11-03,30.440523147583008
2017-11-06,30.540409088134766
2017-11-07,30.2425479888916
2017-11-08,30.249813079833984
2017-11-09,29.959211349487305
2017-11-10,30.068187713623047
2017-11-13,30.149925231933594
2017-11-14,30.10452651977539
2017-11-15,30.027320861816406
2017-11-16,30.286142349243164
2017-11-17,30.164447784423828
2017-11-20,30.236188888549805
2017-11-21,30.513164520263672
2017-11-22,30.449594497680664
2017-11-24,30.449594497680664
2017-11-27,30.485929489135742
2017-11-28,30.849180221557617
2017-11-29,30.581281661987305
2017-11-30,30.9845027923584
2017-12-01,30.79924201965332
2017-12-04,30.740201950073242
2017-12-05,30.543134689331055
2017-12-06,30.637584686279297
2017-12-07,30.8128604888916
2017-12-08,30.894590377807617
2017-12-11,31.01717758178711
2017-12-12,31.153400421142578
2017-12-13,31.094375610351562
2017-12-14,31.039894104003906
2017-12-15,31.18064308166504
2017-12-18,31.461711883544922
2017-12-19,31.38438606262207
2017-12-20,31.361637115478516
2017-12-21,31.434423446655273
2017-12-22,31.343463897705078
2017-12-26,31.17974853515625
2017-12-27,31.220664978027344
2017-12-28,31.26432228088379
2017-12-29,31.297969818115234
2018-01-02,31.38893699645996
2018-01-03,31.65271759033203
2018-01-04,32.00653076171875
2018-01-05,32.243934631347656
2018-01-08,32.28485870361328
2018-01-09,32.480403900146484
2018-01-10,32.4913215637207
2018-01-11,32.614105224609375
2018-01-12,32.92064666748047
2018-01-16,32.88971710205078
2018-01-17,33.251712799072266
2018-01-18,33.31721115112305
2018-01-19,33.387245178222656
2018-01-22,33.58552932739258
2018-01-23,33.77654266357422
2018-01-24,33.790184020996094
2018-01-25,33.6082649230957
2018-01-26,34.07305145263672
2018-01-29,33.881134033203125
2018-01-30,33.47637176513672
2018-01-31,33.58097839355469
2018-02-01,33.69012451171875
2018-02-02,33.24443817138672
2018-02-05,31.6445255279541
2018-02-06,32.1102180480957
2018-02-07,32.38945770263672
2018-02-08,31.016014099121094
2018-02-09,31.174280166625977
2018-02-12,32.016536712646484
2018-02-13,32.171165466308594
2018-02-14,32.74418258666992
2018-02-15,33.09891128540039
2018-02-16,33.1989631652832
2018-02-20,33.183494567871094
2018-02-21,33.11710739135742
2018-02-22,33.144386291503906
2018-02-23,33.28081512451172
2018-02-26,33.908416748046875
2018-02-27,33.699214935302734
2018-02-28,33.4127082824707
2018-03-01,32.88606262207031
2018-03-02,32.97157669067383
2018-03-05,33.41725540161133
2018-03-06,33.462730407714844
2018-03-07,33.58097839355469
2018-03-08,33.61735534667969
2018-03-09,34.3586540222168
2018-03-12,34.445064544677734
2018-03-13,34.24039077758789
2018-03-14,33.940250396728516
2018-03-15,33.84020233154297
2018-03-16,33.94480514526367
2018-03-19,33.230445861816406
2018-03-20,33.622249603271484
2018-03-21,33.576683044433594
2018-03-22,32.419498443603516
2018-03-23,31.96847152709961
2018-03-26,32.7657470703125
2018-03-27,31.90012550354004
2018-03-28,31.58121681213379
2018-03-29,32.09147644042969
2018-04-02,31.172094345092773
2018-04-03,31.330656051635742
2018-04-04,32.10059356689453
2018-04-05,32.39216613769531
2018-04-06,31.435428619384766
2018-04-09,31.699676513671875
2018-04-10,32.260040283203125
2018-04-11,32.31471633911133
2018-04-12,32.46323776245117
2018-04-13,32.309261322021484
2018-04-16,32.522457122802734
2018-04-17,33.18487548828125
2018-04-18,33.221336364746094
2018-04-19,33.276004791259766
2018-04-20,32.975318908691406
2018-04-23,32.802188873291016
2018-04-24,32.0732536315918
2018-04-25,32.119720458984375
2018-04-26,32.738407135009766
2018-04-27,32.74661636352539
2018-04-30,32.54523468017578
2018-05-01,32.74752426147461
2018-05-02,32.48328399658203
2018-05-03,32.53794479370117
2018-05-04,32.91154098510742
2018-05-07,33.13022232055664
2018-05-08,33.12110137939453
2018-05-09,33.57304000854492
2018-05-10,33.86370849609375
2018-05-11,33.85914993286133
2018-05-14,33.941162109375
2018-05-15,33.54936981201172
2018-05-16,33.67236328125
2018-05-17,33.604026794433594
2018-05-18,33.67509078979492
2018-05-21,33.96849060058594
2018-05-22,33.87738037109375
2018-05-23,33.94024658203125
2018-05-24,33.95026779174805
2018-05-25,33.87738037109375
2018-05-29,33.50379943847656
2018-05-30,33.97578048706055
2018-05-31,33.831809997558594
2018-06-01,34.214500427246094
2018-06-04,34.533409118652344
2018-06-05,34.58808135986328
2018-06-06,34.843223571777344
2018-06-07,34.76120376586914
2018-06-08,34.72475814819336
2018-06-11,34.88877487182617
2018-06-12,34.968963623046875
2018-06-13,34.8614387512207
2018-06-14,34.952545166015625
2018-06-15,34.90700149536133
2018-06-18,34.94169235229492
2018-06-19,34.703392028808594
2018-06-20,34.879608154296875
2018-06-21,34.61207962036133
2018-06-22,34.46693420410156
2018-06-25,33.80039978027344
2018-06-26,33.919097900390625
2018-06-27,33.563011169433594
2018-06-28,33.87344741821289
2018-06-29,33.827789306640625
2018-07-02,33.95470428466797
2018-07-03,33.95927810668945
2018-07-05,34.04601287841797
2018-07-06,34.352783203125
2018-07-09,34.65774917602539
2018-07-10,34.87779235839844
2018-07-11,34.73170852661133
2018-07-12,35.26124954223633
2018-07-13,35.34342575073242
2018-07-16,35.32243347167969
2018-07-17,35.526039123535156
2018-07-18,35.66299057006836
2018-07-19,35.35713195800781
2018-07-20,35.45299530029297
2018-07-23,35.50321578979492
2018-07-24,35.7177734375
2018-07-25,36.22905731201172
2018-07-26,35.79081344604492
2018-07-27,35.462120056152344
2018-07-30,34.85039138793945
2018-07-31,35.02387237548828
2018-08-01,35.0877799987793
2018-08-02,35.33429718017578
2018-08-03,35.37082290649414
2018-08-06,35.56256103515625
2018-08-07,35.763423919677734
2018-08-08,35.85472869873047
2018-08-09,35.81820297241211
2018-08-10,35.56256103515625
2018-08-13,35.42924880981445
2018-08-14,35.70863723754883
2018-08-15,35.28865432739258
2018-08-16,35.480377197265625
2018-08-17,35.526039123535156
2018-08-20,35.56256103515625
2018-08-21,35.635597229003906
2018-08-22,35.754302978515625
2018-08-23,35.77255630493164
2018-08-24,35.99625015258789
2018-08-27,36.371498107910156
2018-08-28,36.38428497314453
2018-08-29,36.81341552734375
2018-08-30,36.61252975463867
2018-08-31,36.58513259887695
2018-09-04,36.56688690185547
2018-09-05,36.165157318115234
2018-09-06,36.174293518066406
2018-09-07,36.019073486328125
2018-09-10,36.0966796875
2018-09-11,36.372413635253906
2018-09-12,36.327674865722656
2018-09-13,36.587890625
2018-09-14,36.677371978759766
2018-09-17,36.283851623535156
2018-09-18,36.60249710083008
2018-09-19,36.60614776611328
2018-09-20,36.932098388671875
2018-09-21,36.79514694213867
2018-09-24,36.88846969604492
2018-09-25,37.01654052734375
2018-09-26,36.98910903930664
2018-09-27,37.1263313293457
2018-09-28,37.08517074584961
2018-10-01,37.40995407104492
2018-10-02,37.16293716430664
2018-10-03,37.21782684326172
2018-10-04,36.64144515991211
2018-10-05,36.33037567138672
2018-10-08,36.019309997558594
2018-10-09,36.08335876464844
2018-10-10,34.40910339355469
2018-10-11,33.85833740234375
2018-10-12,34.70187759399414
2018-10-15,34.253578186035156
2018-10-16,35.25996780395508
2018-10-17,35.141029357910156
2018-10-18,34.4566764831543
2018-10-19,34.28102493286133
2018-10-22,34.3267707824707
2018-10-23,33.93336486816406
2018-10-24,32.588478088378906
2018-10-25,33.70463180541992
2018-10-26,32.8629264831543
2018-10-29,31.738542556762695
2018-10-30,32.5518684387207
2018-10-31,33.44847106933594
2018-11-01,33.841861724853516
2018-11-02,33.68634033203125
2018-11-05,33.75954818725586
2018-11-06,33.860172271728516
2018-11-07,35.058677673339844
2018-11-08,34.784210205078125
2018-11-09,34.51889419555664
2018-11-12,33.503360748291016
2018-11-13,33.411869049072266
2018-11-14,33.02761459350586
2018-11-15,33.475914001464844
2018-11-16,33.475914001464844
2018-11-19,32.45854949951172
2018-11-20,31.710174560546875
2018-11-21,31.998369216918945
2018-11-23,31.775135040283203
2018-11-26,32.42378616333008
2018-11-27,32.588478088378906
2018-11-28,33.76410675048828
2018-11-29,33.83272933959961
2018-11-30,33.97910690307617
2018-12-03,34.656124114990234
2018-12-04,33.29293441772461
2018-12-06,32.89039993286133
2018-12-07,32.34144973754883
2018-12-10,32.53998565673828
2018-12-11,32.53908157348633
2018-12-12,32.90227508544922
2018-12-13,32.831825256347656
2018-12-14,32.006614685058594
2018-12-17,31.137451171875
2018-12-18,31.420162200927734
2018-12-19,30.95905113220215
2018-12-20,30.2554931640625
2018-12-21,29.486988067626953
2018-12-24,28.659358978271484
2018-12-26,30.50567626953125
2018-12-27,30.726133346557617
2018-12-28,30.707763671875
2018-12-31,31.01089859008789
2019-01-02,31.075193405151367
2019-01-03,30.10610008239746
2019-01-04,31.34800148010254
2019-01-07,31.791671752929688
2019-01-08,32.085609436035156
2019-01-09,32.41630554199219
2019-01-10,32.50815963745117
2019-01-11,32.51734924316406
2019-01-14,32.30608367919922
2019-01-15,32.7690315246582
2019-01-16,32.87559509277344
2019-01-17,33.078590393066406
2019-01-18,33.58289337158203
2019-01-22,32.967445373535156
2019-01-23,33.02257537841797
2019-01-24,33.160343170166016
2019-01-25,33.445098876953125
2019-01-28,33.10523223876953
2019-01-29,32.85721969604492
2019-01-30,33.58289337158203
2019-01-31,33.850196838378906
2019-02-01,33.739044189453125
2019-02-04,34.07341766357422
2019-02-05,34.326927185058594
2019-02-06,34.267215728759766
2019-02-07,33.89521026611328
2019-02-08,33.863059997558594
2019-02-11,33.90438461303711
2019-02-12,34.48307800292969
2019-02-13,34.60250473022461
2019-02-14,34.60250473022461
2019-02-15,34.98094177246094
2019-02-19,34.97911834716797
2019-02-20,34.99748611450195
2019-02-21,34.89645004272461
2019-02-22,35.23632049560547
2019-02-25,35.28224182128906
2019-02-26,35.32816696166992
2019-02-27,35.24641418457031
2019-02-28,35.18121337890625
2019-03-01,35.456764221191406
2019-03-04,35.190391540527344
2019-03-05,35.21059036254883
2019-03-06,34.942378997802734
2019-03-07,34.570343017578125
2019-03-08,34.501441955566406
2019-03-11,35.066375732421875
2019-03-12,35.13527297973633
2019-03-13,35.452178955078125
2019-03-14,35.438392639160156
2019-03-15,35.65426254272461
2019-03-18,35.764774322509766
2019-03-19,35.87068176269531
2019-03-20,35.90382766723633
2019-03-21,36.33116149902344
2019-03-22,35.8154296875
2019-03-25,35.90751647949219
2019-03-26,35.99501037597656
2019-03-27,35.78319549560547
2019-03-28,35.91673278808594
2019-03-29,36.171836853027344
2019-04-01,36.39746856689453
2019-04-02,36.41495895385742
2019-04-03,36.43889617919922
2019-04-04,36.245506286621094
2019-04-05,36.40852355957031
2019-04-08,36.41680145263672
2019-04-09,36.32194519042969
2019-04-10,36.43523025512695
2019-04-11,36.313655853271484
2019-04-12,36.19116973876953
2019-04-15,36.28418731689453
2019-04-16,35.936065673828125
2019-04-17,35.50230407714844
2019-04-18,35.654266357421875
2019-04-22,35.74175262451172
2019-04-23,36.108280181884766
2019-04-24,36.12118148803711
2019-04-25,36.15616989135742
2019-04-26,36.423240661621094
2019-04-29,36.32194519042969
2019-04-30,36.54572677612305
2019-05-01,36.242740631103516
2019-05-02,36.234458923339844
2019-05-03,36.598228454589844
2019-05-06,36.51902389526367
2019-05-07,35.96645736694336
2019-05-08,35.962772369384766
2019-05-09,35.89830780029297
2019-05-10,36.07236862182617
2019-05-13,35.539146423339844
2019-05-14,35.76661682128906
2019-05-15,35.98119354248047
2019-05-16,36.40483474731445
2019-05-17,36.340354919433594
2019-05-20,36.193016052246094
2019-05-21,36.40758514404297
2019-05-22,36.56138229370117
2019-05-23,36.197608947753906
2019-05-24,36.28141403198242
2019-05-28,36.095394134521484
2019-05-29,35.760169982910156
2019-05-30,35.93330764770508
2019-05-31,35.64044952392578
2019-06-03,35.37061309814453
2019-06-04,35.93515396118164
2019-06-05,36.50796890258789
2019-06-06,36.702301025390625
2019-06-07,37.117637634277344
2019-06-10,37.1876335144043
2019-06-11,37.067901611328125
2019-06-12,37.09736251831055
2019-06-13,37.05870819091797
2019-06-14,37.11947250366211
2019-06-17,37.16368103027344
2019-06-18,37.36537551879883
2019-06-19,37.70796203613281
2019-06-20,37.99806213378906
2019-06-21,37.87834548950195
2019-06-24,37.85893249511719
2019-06-25,37.485443115234375
2019-06-26,37.14432907104492
2019-06-27,37.31256866455078
